1br_studio_rent_in_center,adult_nightlife,air_quality_(year-round),airbnb_(monthly),cashless_society,coca-cola,coffee,cost_of_living,cost_of_living_for_expat,cost_of_living_for_local,female_friendly,freedom_of_speech,friendly_to_foreigners,fun,happiness,healthcare,internet,lgbt_friendly,nightlife,peace,quality_of_life,racial_tolerance,religious_government,safe_tap_water,safety,startup_score,traffic_safety,walkability,nomad_score,region,country,place_slug
914.0,2.0,15.0,1281.0,2.0,1.5,2.28,2.0,1637.0,1158.0,4.0,3.0,4.0,1.0,4.0,3.0,14.0,2.0,1.0,4.0,3.0,4.0,0.0,1.0,3.0,3.0,4.0,4.0,3.91,North America,Canada,edmonton-canada
208.0,2.0,16.0,1159.0,3.0,1.36,2.65,3.0,989.0,526.0,2.0,1.0,2.0,1.0,2.0,1.0,22.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,4.02,Europe,Russia,kaliningrad-russia
1310.0,2.0,20.0,1617.0,2.0,1.77,3.75,1.0,2226.0,1590.0,3.0,2.0,2.0,3.0,3.0,3.0,20.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,1.0,4.12,North America,United States,riverside-ca-united-states
500.0,2.0,50.0,1068.0,1.836280702471103,2.0,3.0,3.0,1108.0,804.0,1.0,1.0,2.0,1.0,1.8474011878428018,1.939022758490431,1.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,3.44,Oceania,East Timor,dili-east-timor
660.0,2.0,17.0,1312.0,3.0,2.64,2.97,1.0,1765.0,1065.0,4.0,2.0,2.0,1.0,3.0,2.0,29.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,4.0,3.0,4.0,4.0,3.73,Europe,United Kingdom,coventry-united-kingdom
573.0,2.0,30.0,1983.0,1.0,0.28,0.42,3.0,1024.0,552.0,1.0,1.0,3.0,2.0,1.0,1.1135372099031193,5.0,1.0,3.0,1.0,3.0,1.9816328479014247,1.0,0.0,2.0,2.0,1.0,4.0,3.01,Africa,Nigeria,lagos-nigeria
389.0,2.0,31.0,1190.0,2.0,0.96,1.64,3.0,985.0,561.0,1.0,1.0,4.0,2.0,3.0,1.0,12.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,4.0,3.82,Latin America,Brazil,brasilia-brazil
1210.0,2.0,11.0,2288.0,2.0,1.75,3.83,1.0,2372.0,1569.0,3.0,2.0,2.0,3.0,3.0,3.0,23.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,4.0,4.0,1.0,4.27,North America,United States,providence-ri-united-states
701.0,2.0,9.0,2105.0,1.0,2.39,2.89,1.0,2123.0,1118.0,2.0,4.0,2.0,1.0,4.0,4.0,56.0,3.0,1.0,4.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,1.0,4.05,Europe,Netherlands,arnhem-netherlands
685.0,2.0,24.0,1251.0,1.0,2.67,2.88,1.0,1677.0,1040.0,2.0,3.0,2.0,3.0,3.0,3.0,31.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,1.0,4.22,Europe,Germany,dortmund-germany
356.0,2.0,27.0,1068.0,1.0,2.33,2.33,3.0,829.0,534.0,2.0,3.0,2.0,2.0,3.0,3.0,56.0,1.0,2.0,4.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,1.0,3.83,Europe,Germany,hagen-germany
122.0,2.0,32.0,427.0,2.0,1.05,1.6,3.0,498.0,301.0,2.0,2.0,2.0,1.0,2.0,3.0,31.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,3.54,Europe,Poland,rzeszow-poland
789.0,2.0,9.0,1342.0,2.0,1.7,3.92,2.0,1691.0,1165.0,3.0,2.0,4.0,2.0,3.0,3.0,29.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.02,North America,United States,fargo-nd-united-states
927.0,2.0,11.0,885.0,2.0,1.77,2.53,2.0,1708.0,1225.0,2.0,3.0,2.0,2.0,4.0,3.0,38.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,3.0,4.0,4.0,4.0,4.23,North America,Canada,grande-prairie-canada
608.0,2.0,10.0,2654.0,2.0,1.9,3.8,2.0,1909.0,1042.0,4.0,3.0,2.0,2.0,4.0,3.0,38.0,4.0,1.0,4.0,3.0,4.0,0.0,1.0,3.0,4.0,4.0,4.0,4.27,North America,Canada,nanaimo-canada
553.0,2.0,12.0,976.0,2.0,1.5,2.94,2.0,1295.0,880.0,4.0,3.0,3.0,3.0,4.0,3.0,38.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,3.0,3.0,4.0,4.0,4.48,North America,Canada,abbotsford-canada
660.0,2.0,14.0,1739.0,3.0,1.37,3.3,2.0,1596.0,997.0,3.0,2.0,3.0,2.0,3.0,2.0,13.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,3.84,Europe,United Kingdom,hull-united-kingdom
256.0,2.0,260.0,1037.0,1.0,0.02,0.04,3.0,461.0,223.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,2.26,Asia,Afghanistan,kabul-afghanistan
150.0,2.0,50.0,785.3717436497282,1.0,1.0,3.0,3.0,611.0,431.0,1.0,1.0,2.0,3.0,1.6439604814120714,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,3.03,Asia,North Korea,kaesong-north-korea
206.0,2.0,16.0,641.0,2.118795775237099,0.51,1.27,3.0,526.0,326.0,1.8417407553639713,2.0,4.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,3.86,Latin America,Peru,arequipa-peru
345.0,2.0,23.0,336.0,3.0,0.65,1.65,3.0,688.0,487.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,3.49,Europe,Russia,ulyanovsk-russia
245.0,2.0,91.0,580.0,3.0,0.63,1.94,3.0,736.0,457.0,2.0,1.0,2.0,1.0,2.0,1.0,18.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,3.55,Europe,Russia,chelyabinsk-russia
389.0,2.0,50.0,1159.0,1.7502103895056988,0.0,0.0,3.0,787.0,375.0,2.0,1.0,2.0,1.0,2.0,2.0,9.0,1.0,1.0,2.0,3.0,1.5957390973771866,0.0,0.0,3.0,3.0,3.0,2.0,4.02,Asia,Kazakhstan,astana-kazakhstan
496.0,2.0,18.0,1342.0,1.0,2.33,3.06,2.0,1436.0,868.0,4.0,3.0,3.0,2.0,3.0,3.0,35.0,3.0,3.0,4.0,3.0,3.0,0.0,1.0,4.0,4.0,4.0,4.0,4.26,Europe,Germany,aachen-germany
196.0,2.0,31.0,1037.0,3.0,0.95,0.84,2.0,665.0,310.0,2.0,2.0,4.0,2.0,2.0,1.936705670369141,34.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,3.0,4.0,4.0,4.07,Europe,Serbia,nis-serbia
376.0,2.0,86.0,1129.0,3.0,0.5,4.03,3.0,922.0,694.0,2.0,1.0,2.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.77,Asia,China,ningbo-china
684.0,2.0,6.0,1190.0,1.0,2.62,2.89,1.0,1798.0,1078.0,2.0,4.0,2.0,2.0,4.0,4.0,63.0,1.0,1.0,4.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,2.0,4.06,Europe,Netherlands,leeuwarden-netherlands
194.0,2.0,17.0,1007.0,2.0,0.49,0.87,3.0,592.0,282.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,4.02,Europe,Ukraine,kharkiv-ukraine
402.0,2.0,31.0,2410.0,3.0,1.61,3.1,2.0,1571.0,776.0,2.0,1.0,2.0,1.0,2.0,1.0,33.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.28,Europe,Russia,nizhny-russia
379.0,2.0,27.0,1159.0,3.0,0.84,1.89,3.0,1018.0,613.0,2.0,1.0,1.0,2.0,2.0,1.0,21.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.63,Europe,Russia,yekaterinburg-russia
225.0,2.0,43.0,1464.0,2.0,1.13,2.25,3.0,1005.0,503.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,4.2,Africa,South Africa,pretoria-south-africa
681.0,2.0,35.0,2471.0,2.0,2.33,3.76,1.0,2099.0,1173.0,3.0,1.0,2.0,3.0,4.0,3.0,22.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,4.0,4.04,Middle East,Israel,haifa-israel
361.0,2.0,32.0,2044.0,1.0,1.1,2.13,2.0,1182.0,575.0,2.0,3.0,2.0,2.0,2.0,2.0,28.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,1.0,3.82,Europe,Lithuania,klaipeda-lithuania
1596.0,2.0,6.0,4789.0,2.0,1.85,3.95,1.0,3283.0,1895.0,2.0,2.0,2.0,2.0,3.0,3.0,40.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,1.0,3.82,North America,United States,monterey-ca-united-states
350.0,2.0,12.0,1403.0,3.0,0.96,1.28,3.0,933.0,491.0,3.0,3.0,4.0,2.0,2.0,4.0,37.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,4.41,Europe,Portugal,braga-portugal
2783.0,2.0,50.0,2891.126380973066,2.2464433530862253,3.21,5.67,1.0,2184.0893883451517,1287.2738080403192,2.0,2.0,3.0,2.0,3.192174414133503,3.2281945007636463,13.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,2.0,4.0,4.0,4.219548604532363,North America,Bermuda,hamilton-bermuda
383.0,2.0,48.0,1830.0,1.0,0.8,1.97,3.0,1059.0,558.0,2.0,3.0,2.0,4.0,2.0,3.0,9.0,1.0,3.0,2.0,3.0,1.4344987360545391,0.0,0.0,1.0,3.0,4.0,1.0,3.7046862170797614,Latin America,Jamaica,kingston-jamaica
1530.0,2.0,50.0,2471.0,1.8126136313638352,1.28,2.42,1.0,2375.0,1645.0,1.0,1.0,4.0,3.0,1.0,1.3999970018044103,3.0,2.0,2.0,1.0,3.0,2.5965547115246914,0.0,0.0,1.0,2.0,1.0,4.0,4.27,Africa,Angola,luanda-angola
624.0,2.0,34.0,1556.0,1.0,1.99,1.75,2.0,1608.0,936.0,3.0,2.0,3.0,3.0,2.0,4.0,13.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,4.0,4.57,Europe,Italy,padova-italy
330.0,2.0,101.0,1525.0,3.0,0.48,4.38,3.0,1010.0,685.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.44,Asia,China,wuxi-china
301.0,2.0,55.0,1403.0,2.0,1.13,1.55,3.0,978.0,480.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,3.52,Africa,South Africa,durban-south-africa
442.0,2.0,55.0,1708.0,1.7618079611137771,0.88,1.68,3.0,1137.0,610.0,2.0,2.0,4.0,2.0,2.0,3.0,13.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,4.06,Latin America,Dominican Republic,jarabacoa-dominican-republic
716.0,2.0,11.0,1281.0,2.0,2.85,5.7,1.0,2042.0,1395.0,4.0,3.0,4.0,4.0,4.0,3.0,38.0,4.0,3.0,4.0,3.0,4.0,0.0,1.0,3.0,3.0,4.0,4.0,4.29,North America,Canada,lethbridge-canada
692.0,2.0,13.0,1434.0,1.0,2.48,3.14,2.0,1643.0,1042.0,2.0,3.0,2.0,2.0,3.0,3.0,30.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,1.0,3.77,Europe,Germany,erlangen-germany
800.0,2.0,17.0,1464.0,2.0,1.8,3.68,2.0,1860.0,1368.0,3.0,2.0,2.0,2.0,3.0,3.0,42.0,2.0,2.0,3.0,4.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.37,North America,United States,oklahoma-city-ok-united-states
529.0,2.0,50.0,1586.0,1.7408292387829993,2.35,2.35,1.0,1957.0,942.0,2.0,3.0,3.0,3.0,2.274301166940141,1.0,7.0,2.119708862579757,2.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,3.68,Africa,Cape Verde,praia-cape-verde
525.0,2.0,12.0,1159.0,3.0,1.75,3.31,2.0,1406.0,915.0,3.0,3.0,3.0,2.0,3.0,4.0,43.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,4.1,Europe,Spain,a-coruna-spain
630.0,2.0,31.0,2318.0,1.0,2.21,1.88,1.0,2001.0,973.0,2.0,2.0,2.0,2.0,2.0,4.0,24.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,4.0,1.0,4.25,Europe,Italy,cagliari-sardinia-italy
235.0,2.0,33.0,1098.0,3.0,0.5,1.03,3.0,698.0,348.0,2.0,2.0,3.0,1.0,2.0,3.0,12.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,3.93,Europe,Croatia,osijek-croatia
245.0,2.0,30.0,641.0,2.0,0.88,1.89,3.0,672.0,439.0,1.0,1.0,2.0,2.0,3.0,1.0,11.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,3.74,Latin America,Brazil,sao-jose-dos-campos-brazil
673.0,2.0,28.0,1896.654597311887,2.0,1.07,3.11,2.0,1426.0,885.0,3.0,2.0,2.0,4.0,2.0,4.0,15.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,4.0,3.0,4.0,2.0,3.15,Asia,Japan,okinawa-okinawa-japan
306.0,2.0,29.0,3965.0,1.0,2.14,4.28,1.0,2027.0,765.0,2.0,1.0,3.0,2.0,2.0,4.0,11.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,3.66,Europe,Greece,chania-crete-greece
1800.0,2.0,16.0,5643.0,2.3405664519235065,3.12,5.73,1.0,4147.0,2314.0,2.0,2.0,4.0,1.0,2.974276592765061,3.1445113460775764,9.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,4.0,1.0,3.95,Latin America,Cayman Islands,george-town-cayman-islands
525.0,2.0,24.0,2015.5812270227468,3.0,2.33,1.75,1.0,1428.0,802.0,2.0,3.0,2.0,2.0,3.0,4.0,22.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,2.0,3.7,Europe,Spain,arrecife-lanzarote-spain
1478.0,2.0,177.0,2196.0,1.4469741344133447,0.55,1.09,2.0,1995.0,1408.0,2.0,1.0,2.0,1.0,1.0,0.7534953963005417,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.87,Africa,Angola,huambo-angola
715.0,2.0,15.0,2654.0,1.0,2.06,3.22,1.0,1978.0,1104.0,4.0,4.0,3.0,2.0,4.0,3.0,21.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.29,Europe,Finland,turku-finland
264.0,2.0,25.0,610.0,1.0,0.63,1.48,3.0,615.0,402.0,2.0,1.0,4.0,3.0,3.0,2.0,16.0,2.0,1.0,2.0,3.0,1.8361177429940867,0.0,0.0,2.0,3.0,4.0,4.0,4.13,Latin America,Mexico,queretaro-mexico
318.0,2.0,23.0,702.0,2.0,0.85,1.99,3.0,778.0,511.0,3.0,2.0,2.0,1.0,2.0,3.0,41.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,4.36,Europe,Poland,szczecin-poland
461.0,2.0,50.0,612.1752983294912,2.537913452345477,0.4,0.79,3.0,858.0,502.0,2.0,2.0,4.0,1.0,2.3519520799907934,2.0,26.0,1.0,3.0,2.0,3.0,1.2804641520680171,1.0,0.0,3.0,3.0,4.0,4.0,3.23,Europe,Bosnia,sarajevo-bosnia
199.0,2.0,47.0,1312.0,1.7992506594548574,0.51,0.95,3.0,692.0,304.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,3.48,Africa,Algeria,algiers-algeria
873.0,2.0,14.0,1922.0,2.0,2.19,3.86,2.0,2067.0,1308.0,3.0,2.0,4.0,2.0,3.0,3.0,25.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.22,North America,United States,bellingham-wa-united-states
315.0,2.0,25.0,1617.0,2.0,0.76,0.79,3.0,856.0,397.0,1.0,1.0,2.0,1.0,1.0,1.0,21.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,3.65,Europe,Ukraine,dnipro-ukraine
375.0,2.0,106.0,721.7009102025216,3.0,0.5,1.0,3.0,792.0,478.0,3.0,1.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,4.11,Asia,China,qingdao-china
1018.0,2.0,99.0,1617.0,1.4490980445732506,0.0,0.0,3.0,1165.0,866.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,4.0,2.0,4.18,Middle East,Kuwait,kuwait-city-kuwait
403.0,2.0,17.0,549.0,3.0,1.39,2.41,3.0,908.0,640.0,4.0,3.0,4.0,1.0,2.0,2.0,31.0,3.0,1.0,3.0,3.0,4.0,0.0,0.0,3.0,4.0,4.0,4.0,4.32,Europe,Estonia,tartu-estonia
173.0,2.0,50.0,1281.0,1.5703478692680746,1.04,2.49,2.0,788.0,428.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,4.0,3.81,Africa,Guinea,conakry-guinea
244.0,2.0,67.0,1129.0,1.0,0.64,1.76,3.0,781.0,423.0,1.0,1.0,1.0,4.0,1.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.57,Asia,India,gurgaon-india
146.0,2.0,290.0,1586.0,1.0,0.52,1.4,3.0,743.0,303.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,4.0,3.02,Asia,Pakistan,karachi-pakistan
323.0,2.0,12.0,1336.0871472852214,3.0,0.51,2.16,3.0,674.0,483.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,3.61,Europe,Russia,rostov-on-don-russia
672.0,2.0,13.0,3233.0,1.0,1.92,3.31,1.0,2103.0,1064.0,4.0,4.0,4.0,1.0,4.0,3.0,29.0,4.0,3.0,4.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.04,Europe,Finland,jyvaskyla-finland
142.0,2.0,11.0,427.0,1.0,0.3,0.47,3.0,659.117283168537,197.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,3.43,Asia,Indonesia,makassar-indonesia
132.0,2.0,80.0,915.0,1.0,0.34,1.19,3.0,531.0,265.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.52,Asia,India,aurangabad-india
284.0,2.0,44.0,1068.0,3.0,0.8,1.32,3.0,781.0,423.0,2.0,2.0,2.0,2.0,2.0,2.0,49.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,3.62,Europe,Romania,iasi-romania
1110.0,2.0,16.0,1464.0,2.084354871017052,2.06,4.11,1.0,2097.0,1524.0,4.0,4.0,3.0,2.0,4.0,4.0,52.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,4.0,3.0,4.0,4.0,4.12,Europe,Norway,aalesund-norway
700.0,2.0,13.0,1901.7038645295554,2.0,1.17,2.88,3.0,1570.0,970.0,3.0,2.0,2.0,3.0,2.0,4.0,36.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,3.1,Asia,Japan,hamamatsu-japan
702.0,2.0,50.0,1464.0,1.8015680149973372,0.84,3.01,2.0,1555.0,962.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,2.7,Latin America,Haiti,port-au-prince-haiti
815.0,2.0,17.0,2593.0,2.0,1.58,3.5,1.0,1964.0,1142.0,3.0,2.0,4.0,2.0,3.0,3.0,41.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.5,North America,United States,chattanooga-tn-united-states
275.0,2.0,14.0,976.0,1.7863260722329164,1.37,2.75,3.0,1025.0,614.0,2.0,1.0,3.0,1.0,2.468651293092139,1.9254165563661338,6.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,3.0,4.0,1.0,3.63,Middle East,Palestine,ramallah-palestine
900.0,2.0,50.0,2044.0,1.6793673888830711,1.5,1.45,2.0,1733.0,1028.0,1.0,2.0,3.0,1.0,1.9831002273368281,1.635865802376215,15.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,3.48,Middle East,Kurdistan,erbil-kurdistan
128.0,2.0,114.0,1551.6760334543108,1.8630556177244577,0.52,2.19,3.0,573.0,457.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.74,Middle East,Yemen,sanaa-yemen
355.0,2.0,23.0,1238.3919078600948,3.0,0.62,1.85,3.0,867.0,523.0,1.0,1.0,2.0,1.0,2.0,1.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,3.45,Europe,Russia,ufa-russia
110.0,2.0,103.0,1403.0,1.0,0.36,1.02,3.0,595.0,217.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.12,Asia,India,nagpur-india
116.0,2.0,55.0,671.0,1.0,0.44,1.25,3.0,416.0,243.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,4.02,Asia,India,thiruvananthapuram-india
1400.0,2.0,8.0,3874.0,2.0,1.87,3.85,1.0,2855.0,1734.0,2.0,2.0,2.0,3.0,3.0,3.0,23.0,2.0,3.0,3.0,3.0,2.131865042222588,0.0,1.0,3.0,3.0,4.0,1.0,3.96,North America,United States,mountain-view-ca-united-states
844.0,2.0,30.0,1373.0,1.4796099003708971,1.39,2.06,2.0,1302.0,958.0,1.0,2.0,1.0,1.0,1.0,0.8731829019559325,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.81,Africa,Sierra Leone,freetown-sierra-leone
930.0,2.0,18.0,1190.0,2.0,1.53,3.36,2.0,1642.0,1173.0,4.0,2.0,3.0,2.0,3.0,3.0,33.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.52,North America,United States,knoxville-tn-united-states
238.0,2.0,50.0,1037.0,2.146320303080422,0.7,1.39,3.0,727.0,395.0,2.0,2.0,3.0,1.0,2.3175600332616773,2.0,14.0,1.0,2.0,2.0,3.0,1.210583717706831,0.0,0.0,3.0,3.0,4.0,4.0,3.77,Europe,Bosnia,banja-luka-bosnia
296.0,2.0,36.0,1983.0,1.8170746428558178,1.25,2.41,3.0,1141.0,527.0,4.0,1.0,3.0,2.0,1.0,1.0,26.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,4.33,Europe,Bulgaria,burgas-bulgaria
253.0,2.0,5.0,915.0,1.0,0.34,0.49,3.0,569.0,329.0,2.0,2.0,2.0,3.0,3.0,2.0,11.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,4.0,4.0,3.62,Latin America,Argentina,mar-del-plata-argentina
1280.0,2.0,15.0,1586.0,2.0,1.25,4.68,1.0,1776.0,1504.0,3.0,2.0,2.0,3.0,3.0,3.0,23.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,4.32,North America,United States,virginia-beach-va-united-states
253.0,2.0,47.0,519.0,1.0,0.66,1.62,3.0,539.0,391.0,2.0,1.0,2.0,2.0,3.0,3.0,6.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,2.0,4.16,Latin America,Colombia,bucaramanga-colombia
858.0,2.0,13.0,2105.0,3.0,1.98,2.81,2.0,1929.0,1173.0,4.0,2.0,4.0,2.0,3.0,2.0,29.0,3.0,3.0,3.0,3.0,4.0,0.0,1.0,4.0,4.0,4.0,4.0,4.03,Europe,United Kingdom,bournemouth-united-kingdom
559.0,2.0,163.0,1678.0,3.0,0.58,0.0,3.0,1004.0,573.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.34,Asia,China,xining-china
242.0,2.0,48.0,1338.2088723999373,1.4354501490158136,0.4,0.8,3.0,412.0,267.0,1.0,1.0,2.0,2.0,3.0,3.0,10.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.51,Middle East,Saudi Arabia,mecca-saudi-arabia
644.0,2.0,20.0,1312.0,1.0,2.45,2.88,2.0,1566.0,981.0,2.0,3.0,2.0,2.0,3.0,3.0,37.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,1.0,3.89,Europe,Germany,bielefeld-germany
303.0,2.0,5.0,7839.0,1.0,1.65,3.89,1.0,2935.0,759.0,2.0,1.0,4.0,1.0,2.0,4.0,13.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,4.0,4.3,Europe,Greece,rethymno-greece
296.0,2.0,50.0,671.0,3.0,0.92,2.15,3.0,794.0,522.0,2.0,1.0,3.0,1.0,2.0,1.0,19.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.37,Asia,Russia,tomsk-russia
292.0,2.0,15.0,1190.0,2.2019795658478323,1.17,1.17,3.0,771.0,423.0,2.0,1.0,3.0,2.0,2.0,2.237264313488663,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,3.91,Europe,Kosovo,pristina-kosovo
276.0,2.0,29.0,1495.0,3.0,0.65,1.53,3.0,935.0,430.0,1.0,1.0,3.0,1.0,2.0,1.0,26.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,4.0,4.0,3.84,Europe,Russia,samara-russia
